french,fertility,prob
parlement,4,0.33944591309925093
parlement,2,0.12833933993301816
parlement,3,0.4888002051430681
parlement,5,0.04220841023529785
parlement,6,0.0012061315893649252
une,0,0.11988331778178905
une,2,0.13750621378224884
une,3,0.006313706555652929
une,1,0.7362967618803091
sagit,7,0.00010952699180485377
sagit,4,0.5285090814286142
sagit,3,0.2729048323517748
sagit,5,0.18224639723591993
sagit,6,0.016230161991886188
observe,0,0.8295326994249318
observe,2,0.007640427904363258
observe,1,0.162826872670705
cette,0,0.8621057101654551
cette,2,0.005053342895377959
cette,1,0.13284094693916695
du,0,0.7875660719161767
du,2,0.01222708458675218
du,1,0.20020684349707119
cela,0,0.8909059164775789
cela,2,0.002932915245294078
cela,1,0.10616116827712704
invite,0,0.12642312759713945
invite,2,0.11027459217326528
invite,3,0.004000443618468306
invite,1,0.759301836611127
null,0,0.6312278933517629
null,2,0.04694113992842433
null,3,0.0018132288615327063
null,1,0.32001773785828014
nous,0,0.8909018824479027
nous,2,0.0029330860324012923
nous,1,0.106165031519696
et,0,0.0876658033758176
et,2,0.09474191810375945
et,3,0.0025489627167334427
et,1,0.8150433158036895
toujours,0,0.8909000982230617
toujours,2,0.002933182476987235
toujours,1,0.10616671929995108
nikitin,0,0.7871667542285596
nikitin,2,0.0122740631382365
nikitin,1,0.20055918263320394
relative,0,0.8908981585960133
relative,2,0.0029333345902434857
relative,1,0.10616850681374333
fait,0,0.8909033845643842
fait,2,0.002933052105466763
fait,1,0.10616356333014905
principes,0,0.8909036417252971
principes,2,0.002932990936325997
principes,1,0.10616336733837685
minute,0,0.02269371047915555
minute,4,0.003115132438789326
minute,2,0.5514606101679638
minute,3,0.08355406280227995
minute,1,0.33917648411181145
présidente,0,0.8258692456561751
présidente,2,0.00816214752630238
présidente,1,0.16596860681752257
suggéré,0,0.8824395478133912
suggéré,2,0.0034326656299971587
suggéré,1,0.11412778655661163
malgré,0,0.8909025287927185
malgré,2,0.002933098363394579
malgré,1,0.10616437284388698
est,0,0.8824805199254413
est,2,0.003430255505758879
est,1,0.11408922456879977
ceci,0,0.0065050941104288175
ceci,4,0.0020490340790889983
ceci,2,0.7094618832845525
ceci,3,0.07944682911112752
ceci,1,0.20253715941480216
monsieur,0,0.8332815855283279
monsieur,2,0.007137847402620617
monsieur,1,0.15958056706905152
le,0,0.46268316260629533
le,2,0.050693888428318366
le,3,0.0012641997792716415
le,1,0.4853587491861147
des,0,0.8909045121716407
des,2,0.0029329438851722683
des,1,0.10616254394318705
debout,0,0.8295666179522402
debout,2,0.007637344401880707
debout,1,0.16279603764587913
daccord,0,0.8824756902982263
daccord,2,0.0034305396014775056
daccord,1,0.11409377010029627
je,0,0.2567090015454773
je,2,0.08835176169615092
je,3,0.0030208178921948574
je,1,0.651918418866177
dans,0,0.890907087501804
dans,2,0.0029328046781363156
dans,1,0.10616010782005957
ferai,4,0.0735006076704741
ferai,2,0.3369121158069578
ferai,3,0.5551683500524855
ferai,5,0.002295666067631151
ferai,1,0.0321232604024515
merci,7,0.0008643235705534202
merci,4,0.5131639239176582
merci,3,0.15069442806666544
merci,5,0.29945580638714325
merci,6,0.0358215180579798
il,0,0.09532439948189243
il,2,0.13214592805846292
il,3,0.006152887065535617
il,1,0.766376785394109
lirrecevabilité,7,0.5599461234095817
lirrecevabilité,9,0.03512621019252122
lirrecevabilité,10,0.0004933100994764993
lirrecevabilité,8,0.4044343562984206
segni,0,0.8332473722480931
segni,2,0.007140822470467126
segni,1,0.15961180528143962
au,0,0.8921248105452295
au,2,0.0029769937877725523
au,1,0.10489819566699793
larticle,0,0.8920804472432798
larticle,2,0.0029794584156585726
larticle,1,0.10494009434106161
si,7,0.26522602547841323
si,9,0.0003904899899700621
si,8,0.02294750036326119
si,5,0.18366910831846328
si,6,0.5277668758498922
qui,0,0.8920495375102331
qui,2,0.0029811756230501167
qui,1,0.10496928686671692
un,0,0.8921531311387332
un,2,0.0029754204214668015
un,1,0.10487144843980001
soutenus,0,0.8908991965889325
soutenus,2,0.002933231213967293
soutenus,1,0.10616757219710028
cest,0,0.8258365890286719
cest,2,0.008165257681302723
cest,1,0.16599815329002546
cas,0,0.7874401937585626
cas,2,0.012241893781765656
cas,1,0.2003179124596717
concerne,0,0.8920336605193123
concerne,2,0.002982057678101198
concerne,1,0.10498428180258657
en,0,0.8824852721694436
en,2,0.0034299759619940908
en,1,0.11408475186856229
madame,7,7.190019569235537e-5
madame,4,0.5158287915904479
madame,3,0.32352911800436274
madame,5,0.14946100138565097
madame,6,0.011109188823846134
que,0,0.05151742057599974
que,4,0.0010238891298487978
que,2,0.40137986601536857
que,3,0.040958165692377535
que,1,0.5051206585864054
vous,0,0.585291321110655
vous,4,0.07990927557144388
vous,2,0.07440715220557256
vous,3,0.17451621934148134
vous,5,0.00699806952689551
vous,6,0.00014878799521863835
vous,1,0.07872917424873309
comme,0,0.8824607177430178
comme,2,0.0034314203400191384
comme,1,0.11410786191696311
motion,0,0.8257694457502796
motion,2,0.008171652279244926
motion,1,0.16605890197047554
avons,0,0.08858203805360262
avons,2,0.09462246911002813
avons,3,0.002544943039252696
avons,1,0.8142505497971165
evans,0,0.882450312452927
evans,2,0.0034320324159069263
evans,1,0.11411765513116608
silence,0,0.8466283320420976
silence,2,0.006282684005422262
silence,1,0.14708898395248007
voudrais,0,0.8920951670824528
voudrais,2,0.002978640646815596
voudrais,1,0.10492619227073162
procédure,0,0.82569974632565
procédure,2,0.008178290319685843
procédure,1,0.1661219633546641
précise,7,0.30187093401482
précise,9,0.000451653125160433
précise,8,0.02589146182585055
précise,5,0.1555167743765745
précise,6,0.5162691766575945
principe,0,0.8909007991746278
principe,2,0.0029331918562643454
principe,1,0.10616600896910794
respect,0,0.8909053765748395
respect,2,0.0029328971606749675
respect,1,0.10616172626448551
dalexandre,0,0.7873072895747241
dalexandre,2,0.012257529568099544
dalexandre,1,0.2004351808571764
être,0,0.8909042343947827
être,2,0.0029330061686883395
être,1,0.10616275943652892
sujet,0,0.8921102803229879
sujet,2,0.002977801022341421
sujet,1,0.10491191865467059
pour,0,0.86214939227607
pour,2,0.005050107183480589
pour,1,0.13280050054044937
devrait,0,0.08914387967545447
devrait,2,0.094557434165456
devrait,3,0.002542982392092438
devrait,1,0.8137557037669971
à,0,0.862273930722809
à,2,0.005040882113351758
à,1,0.1326851871638392
volontiers,0,0.8330596426469223
volontiers,2,0.007157146783612423
volontiers,1,0.1597832105694653
de,0,0.491245322091751
de,2,0.06337395738638557
de,3,0.0025146119060447166
de,1,0.4428661086158188
la,0,0.8454913658952726
la,2,0.0065185655606715244
la,1,0.14799006854405586
m,0,0.8824555588825664
m,2,0.003431723802398599
m,1,0.114112717315035
tout,7,0.3019310237948387
tout,9,0.00045176424596107633
tout,8,0.025897166689759752
tout,5,0.15547491057434715
tout,6,0.5162451346950934
demander,0,0.8921669339615913
demander,2,0.0029746535979747624
demander,1,0.10485841244043394
conseil,0,0.8921390920396846
conseil,2,0.0029762003714138047
conseil,1,0.1048847075889016
,0,0.8920651305685632
,2,0.0029803093420316526
,1,0.10495456008940522
lassemblée,0,0.8824899488752731
lassemblée,2,0.0034297008616512416
lassemblée,1,0.11408035026307553
lever,0,0.862191962121084
lever,2,0.00504695386162766
lever,1,0.13276108401728837
stabilité,0,0.8908990450296769
stabilité,2,0.002933286674910388
stabilité,1,0.10616766829541274
bien,0,0.8330995877933338
bien,2,0.0071536732926201895
bien,1,0.159746738914046
