fre,eng,prob
une,madam,0.024429101917794946
une,a,0.7814839991464292
une,and,0.011306955232639334
une,silence,0.010508092005137519
une,minutes,0.010508092005137519
une,point,0.026150486806982984
une,the,0.006984914009752776
une,observed,0.011306955232639332
une,of,0.017977426852357176
une,president,0.024429101917794946
une,rose,0.011306955232639339
une,on,0.02615048680698293
une,order,0.02615048680698298
une,house,0.01130694602675098
na,madam,0.064763938161337
na,has,0.10870091878566188
na,met,0.10882445784166499
na,president,0.06476393816133703
na,not,0.10882445784166497
na,personal,0.10882445784166495
na,my,0.10882445784166496
na,request,0.10882445784166496
na,but,0.10882445784166475
na,been,0.10882445784166499
sagit,of,0.16193588656138494
sagit,the,0.027405898540950102
sagit,is,0.1621316429795346
sagit,case,0.16213164297953458
sagit,it,0.1621316429795346
sagit,alexander,0.1621316429795346
sagit,nikitin,0.16213164297953467
observe,the,0.09138475356717289
observe,silence,0.1274851729327932
observe,rose,0.14056504647937937
observe,minutes,0.12748517293279318
observe,house,0.14056505932844765
observe,observed,0.14056504647937923
observe,and,0.14056504647937929
observe,a,0.0913847018006513
cette,please,0.16054324510426377
cette,this,0.1605432451042636
cette,silence,0.09864188723934815
cette,rise,0.1605432451042638
cette,minutes,0.0986418872393482
cette,then,0.1605432451042637
cette,for,0.16054324510426365
du,of,0.16193588656138488
du,the,0.02740589854095009
du,is,0.16213164297953456
du,case,0.16213164297953453
du,it,0.16213164297953456
du,alexander,0.16213164297953456
du,nikitin,0.16213164297953458
null,agrees,0.002577887535720208
null,thank,0.0037609976066383254
null,session,0.03452249055023097
null,of,0.03116417546441796
null,as,0.0025778875357202096
null,madam,0.011820012729188652
null,resumption,0.020980184496125955
null,is,0.007296290630113421
null,request,0.002517641973078498
null,and,0.006599415772390288
null,silence,0.012544756646984703
null,rise,0.004148932579465073
null,point,0.01088328951340772
null,has,0.00516644006662002
null,you,0.003760997606638325
null,observed,0.006599415772390286
null,do,0.0056134487171393506
null,shall,0.005613448717139351
null,on,0.010883289513407718
null,suggested,0.0034807647625320656
null,personal,0.002517641973078497
null,then,0.004148932579465072
null,gladly,0.005458225359123535
null,not,0.002517641973078499
null,nikitin,0.010797214199382905
null,my,0.0025176419730784964
null,but,0.0025176419730784977
null,for,0.0041489325794650716
null,please,0.004148932579465072
null,minutes,0.008821192298643626
null,alexander,0.0072962906301134185
null,been,0.0025176419730785
null,i,0.005613448717139351
null,case,0.0072962906301134185
null,if,0.0025778875357202065
null,mr,0.005613448717139348
null,president,0.011820012729188652
null,order,0.016922248282824705
null,segni,0.003760997606638324
null,met,0.0037128344315834273
null,so,0.0037609976066383236
null,a,0.011245445974900872
null,evans,0.0025778875357202083
null,this,0.00414893257946507
null,it,0.007296290630113423
null,the,0.647914667167266
null,rose,0.006599415772390289
null,house,0.009219495802484908
minute,a,0.009884553083500738
minute,and,0.015119645857132812
minute,for,0.011227863281401802
minute,please,0.01122786328140179
minute,this,0.011227863281401816
minute,silence,0.4290429672499026
minute,rise,0.011227863281401787
minute,minutes,0.4345700317657273
minute,the,0.009884559178808115
minute,observed,0.015119645857132795
minute,rose,0.015119645857132815
minute,house,0.015119634743649439
