french,fertility,prob
ont,0,0.34250776588925597
ont,2,0.05241640662970972
ont,3,0.001138292701825072
ont,1,0.6039375347792093
prochaine,0,0.738512891344383
prochaine,4,0.0002716390423572744
prochaine,2,0.025271639042357276
prochaine,3,0.007269797421731124
prochaine,1,0.22867403314917126
contre,0,0.9230323886639676
contre,2,0.010757085020242915
contre,3,0.00034817813765182184
contre,1,0.06586234817813766
conséquences,0,0.27128870673952643
conséquences,4,0.010245901639344262
conséquences,2,0.22484061930783242
conséquences,3,0.07741347905282331
conséquences,5,0.00034153005464480874
conséquences,1,0.4158697632058288
enfin,0,0.6324575469758644
enfin,2,0.03586874044503254
enfin,3,0.0009718499912159713
enfin,1,0.33070186258788703
quatre,0,0.3194152854511971
quatre,2,0.050980662983425414
quatre,3,0.0011049723756906078
quatre,1,0.628499079189687
null,0,0.9052652192593742
null,2,0.0035587084596780923
null,3,4.082683811588039e-5
null,1,0.09113524544283177
applaudissements,0,0.09212121212121212
applaudissements,4,0.01793939393939394
applaudissements,2,0.36848484848484847
applaudissements,3,0.14545454545454545
applaudissements,5,0.00048484848484848484
applaudissements,1,0.3755151515151515
lui,0,0.21344026548672565
lui,2,0.05912610619469027
lui,3,0.0015486725663716814
lui,1,0.7258849557522123
dotera,0,0.47052007961597003
dotera,4,0.0003727900714202084
dotera,2,0.18232057136166724
dotera,3,0.017024704367170122
dotera,1,0.3297618545837724
économique,0,0.9267513497039359
économique,2,0.0015565134099616857
économique,1,0.0716921368861024
vote,0,0.5377421714059272
vote,4,0.0004895147684857385
vote,2,0.19760370865712695
vote,3,0.018573880307811548
vote,1,0.24559072486064856
propositions,0,0.930264515034011
propositions,2,0.0014361625736033319
propositions,1,0.06829932239238573
financements,0,0.9383659992975062
financements,2,0.0038018967334035826
financements,3,7.586933614330875e-5
financements,1,0.05775623463294696
beaucoup,0,0.633731379048684
beaucoup,4,0.0003195015775390391
beaucoup,2,0.07891688965214266
beaucoup,3,0.009105794959862615
beaucoup,1,0.27792643476177165
des,0,0.7718184016843331
des,4,0.0010675214583818636
des,2,0.0568301719168468
des,3,0.012959164448069332
des,5,2.3623728990130123e-5
des,1,0.15730111676337874
il,0,0.2651528425155651
il,4,0.0001716118068923142
il,2,0.0887317047412862
il,3,0.007359506334035782
il,1,0.6385843346022206
qui,0,0.8206691087783534
qui,2,0.020116450530032297
qui,3,0.0006314619462448661
qui,1,0.15858297874536942
poettering,0,0.587171052631579
poettering,2,0.08141447368421052
poettering,3,0.005756578947368421
poettering,1,0.3256578947368421
lunion,0,0.724799495359106
lunion,2,0.027953500946201675
lunion,3,0.0008831215643867712
lunion,1,0.2463638821303055
indonésie,0,0.6108668076109937
indonésie,2,0.03825581395348837
indonésie,3,0.0010570824524312897
indonésie,1,0.34982029598308667
formule,0,0.3957529162811965
formule,4,0.00044661371104092894
formule,2,0.13949234908178348
formule,3,0.015195499835178273
formule,1,0.4491126210908008
cohésion,0,0.8538489469862018
cohésion,2,0.0063543936092955704
cohésion,1,0.13979665940450253
parti,0,0.4020048876102026
parti,4,0.0001324954572986069
parti,2,0.07971494548758329
parti,3,0.0059181304260044415
parti,1,0.512229541018911
à,0,0.8927328319659678
à,2,0.007621543603767851
à,3,0.00022181707687632938
à,1,0.09942380735338803
assurer,0,0.7151158360006097
assurer,4,4.048544429202865e-5
assurer,2,0.02460086114921506
assurer,3,0.0016384697454656302
assurer,1,0.2586043476604176
notre,0,0.7796643898300081
notre,4,0.00019134612545964073
notre,2,0.04206990584677221
notre,3,0.0062499111607274655
notre,1,0.1718244470370326
nous,0,0.30136422916812783
nous,4,2.752162445056628e-5
nous,2,0.04347551063710785
nous,3,0.0016060199558411096
nous,1,0.6535267186144726
daucuns,0,0.29698731501057085
daucuns,4,0.00039112050739957717
daucuns,2,0.14201902748414377
daucuns,3,0.014989429175475686
daucuns,1,0.5456131078224101
clos,0,0.6522727272727272
clos,2,0.05454545454545454
clos,3,0.003409090909090909
clos,1,0.2897727272727273
or,0,0.13752169456088179
or,2,0.05616328519086139
or,3,0.0011611030478955006
or,1,0.8051539172003613
débat,0,0.4659090909090909
débat,2,0.08181818181818182
débat,3,0.004545454545454545
débat,1,0.44772727272727275
émettre,0,0.187385868801798
émettre,4,0.0016231992633172574
émettre,2,0.359803967473584
émettre,3,0.0486179394733967
émettre,1,0.40256902498790403
dadopter,0,0.9374296185581786
dadopter,2,0.001146577670399869
dadopter,1,0.06142380377142155
debout,0,0.36699095911949686
debout,4,0.0011137316561844863
debout,2,0.3078157756813417
debout,3,0.037211740041928724
debout,1,0.28686779350104824
ferai,0,0.8766138335361325
ferai,2,0.008982861276598733
ferai,3,0.0002598638524113785
ferai,1,0.1141434413348574
faire,0,0.36652958152958154
faire,2,0.06292207792207792
faire,3,0.0017171717171717172
faire,1,0.5688311688311688
souhaiterais,0,0.1972381337873445
souhaiterais,4,0.0006614871175383859
souhaiterais,2,0.4154532840472932
souhaiterais,3,0.03376104250369724
souhaiterais,1,0.3528860525441267
devra,0,0.695624058520321
devra,2,0.02936855915763033
devra,3,0.0008148588387887759
devra,1,0.2741925234832599
refusant,0,0.18035054365240424
refusant,4,0.00024209799272281916
refusant,2,0.04663234571593361
refusant,3,0.007853943705096162
refusant,1,0.7649210689338432
extrême,0,0.05535364830863852
extrême,4,0.02560006390031551
extrême,2,0.40444905946723114
extrême,3,0.2049203242941012
extrême,5,0.0007987539438475978
extrême,1,0.30887815008586605
important,0,0.5213849759810634
important,4,0.004339653291870692
important,2,0.15200389872595205
important,3,0.03884801930797614
important,5,0.00046413404191130396
important,1,0.2829593186512265
proposé,0,0.16066804927099046
proposé,4,0.1125597033685269
proposé,7,0.06727312719959778
proposé,2,0.16948843640020111
proposé,3,0.14944067370537958
proposé,5,0.11981523378582203
proposé,8,0.0016591251885369532
proposé,6,0.09881850175967823
proposé,1,0.12027714932126697
a,0,0.6293937126760885
a,2,0.029093163757872326
a,3,0.0006364062834798468
a,1,0.3408767172825594
excellent,0,0.3829113924050633
excellent,4,0.0005812451562903642
excellent,2,0.19678377680186
excellent,3,0.02073107724102299
excellent,1,0.3989925083957634
espérons,0,0.15310845038698745
espérons,2,0.05074135515266227
espérons,3,0.0009095478589722109
espérons,1,0.795240646601378
proposés,0,0.9285911602209945
proposés,2,0.0015193370165745856
proposés,1,0.06988950276243094
heures,0,0.3958698865388501
heures,4,0.00044661371104092894
heures,2,0.1392796758860497
heures,3,0.015121064216671452
heures,1,0.44928275964738784
sagit,0,0.4947802302766871
sagit,2,0.04236947204473382
sagit,3,0.0009439411340328986
sagit,1,0.46190635654454615
commission,0,0.3905242655343677
commission,2,0.0462502218202732
commission,3,0.0009527047107142934
commission,1,0.5622728079346448
freiner,0,0.46935560810742233
freiner,4,0.00036335217757568994
freiner,2,0.14340637591726127
freiner,3,0.014676180133364459
freiner,1,0.37219848366437625
