fre,eng,prob
une,madam,0.023776980875967423
une,a,0.7684761953745322
une,and,0.011457996947317384
une,silence,0.012025858939110325
une,minutes,0.012034843809555443
une,point,0.023776980875967402
une,the,0.012984773532581692
une,observed,0.01145799694731739
une,of,0.026380089650899947
une,president,0.023776980875967423
une,rose,0.011457996947317384
une,on,0.023776980875967402
une,order,0.024115076292255882
une,house,0.014501248055244406
sagit,of,0.17064211052732675
sagit,the,0.12725780646839585
sagit,is,0.17077467989813017
sagit,case,0.1707847436548089
sagit,it,0.026303694495430338
sagit,alexander,0.1707852323175737
sagit,nikitin,0.16345173263838617
observe,the,0.15085220376667
observe,silence,0.13293731139782392
observe,rose,0.1135864563944022
observe,minutes,0.13701344645861643
observe,house,0.11720402593460551
observe,observed,0.11358645639440224
observe,and,0.11358645639440224
observe,a,0.12123364325907734
cette,please,0.15064406394517874
cette,this,0.11846255213434682
cette,silence,0.14081393076188234
cette,rise,0.1501278748711507
cette,minutes,0.13969582854513724
cette,then,0.15012787487115073
cette,for,0.15012787487115076
du,of,0.1284203699926793
du,the,0.16390843435811964
du,is,0.12845539823362628
du,case,0.12845360946354195
du,it,0.18746431043502051
du,alexander,0.1284509733221977
du,nikitin,0.13484690419481524
cela,done,0.09783358514891152
cela,relative,0.059429655075928095
cela,that,0.10104300835582747
cela,this,0.08339261603972865
cela,it,0.09870604663908887
cela,stability,0.06128342223296687
cela,the,0.10011108958391175
cela,says,0.05942965507592802
cela,principle,0.05942965507592808
cela,be,0.059429651408310157
cela,should,0.05942965507592804
cela,of,0.1010523052115984
cela,despite,0.05942965507592807
null,inadmissibility,0.002938103417077484
null,we,0.0021032039365634584
null,would,0.0024257281789528905
null,agrees,0.005811886372200617
null,relative,0.002126699730360764
null,that,0.007187549477731836
null,principle,0.002126699730360764
null,thank,0.0046064168616426066
null,of,0.02950371161117414
null,as,0.005811887419661585
null,madam,0.013175265204224214
null,is,0.012385003148933666
null,and,0.008764332593901343
null,silence,0.015307757234940341
null,rise,0.00438745537563146
null,have,0.003483733206408784
null,in,0.00293836233669183
null,point,0.013175265204224214
null,has,0.005811886372200636
null,you,0.0046064310125599455
null,says,0.0021266997303607633
null,observed,0.008764332593901341
null,do,0.01513517904718459
null,shall,0.015135179047184597
null,on,0.01317526520422421
null,suggested,0.00590739714066311
null,then,0.00438745537563146
null,gladly,0.004868880299820878
null,accordance,0.002103203936563458
null,nikitin,0.010792417453283585
null,for,0.00438745537563146
null,please,0.004403219177923501
null,minutes,0.014418744351984926
null,alexander,0.010257108879232054
null,stability,0.00220436384926037
null,i,0.01720107299668899
null,about,0.0023694783294113263
null,case,0.010257179191775101
null,if,0.005811886284912218
null,concerning,0.0023694783294113267
null,be,0.002126699682182798
null,should,0.0021266997303607633
null,mr,0.013053926387827347
null,with,0.0021032038864095227
null,president,0.013175265204224214
null,order,0.01368070286348739
null,segni,0.00460654440069441
null,always,0.002103203936563458
null,so,0.004606544400694408
null,done,0.0034650054402930027
null,principles,0.0021032039365634584
null,a,0.0245950263688942
null,your,0.0023694783294113263
null,evans,0.005811887419661585
null,this,0.010007234808013535
null,advice,0.0023694783294113263
null,it,0.015250741467155111
null,the,0.5329595827142688
null,upheld,0.002181415821695007
null,rule,0.0023694783294113267
null,all,0.003685101541771817
null,rose,0.008764332593901348
null,despite,0.0021266997303607646
null,house,0.01486621099747636
null,,0.0023694783294113267
null,like,0.002369478329411326
et,accordance,0.013544449855507882
et,is,0.013544289476026036
et,we,0.013544449855507887
et,principles,0.01354444985550788
et,this,0.8233762873783834
et,that,0.01679532662992636
et,have,0.015874039991603126
et,in,0.01576404593440187
et,the,0.016290086208327823
et,upheld,0.013725700589783922
et,with,0.013544448170032412
et,all,0.016907976199481874
et,always,0.013544449855507878
toujours,accordance,0.05884159595190588
toujours,is,0.05884159424748035
toujours,we,0.05884159595190588
toujours,principles,0.05884159595190588
toujours,this,0.09843331520253007
toujours,that,0.10179944225171718
toujours,have,0.09847092604854506
toujours,in,0.08257608481200818
toujours,the,0.10078514763429375
toujours,upheld,0.060716884845851846
toujours,with,0.0588415921275405
toujours,all,0.10416862902240212
toujours,always,0.05884159595190586
relative,done,0.07500019951868929
relative,relative,0.04726038183168848
relative,that,0.07745807766554814
relative,this,0.06457550571897111
relative,it,0.0756684974269808
relative,stability,0.26951417773141245
relative,the,0.07675115741358692
relative,says,0.047260381831688514
relative,principle,0.047260381831688486
relative,be,0.04726037928777982
relative,should,0.0472603818316885
relative,of,0.07747009607858601
relative,despite,0.04726038183168851
minute,a,0.012685653221386086
minute,and,0.014371362661008273
minute,for,0.013880180876307139
minute,please,0.018777659266133045
minute,this,0.010359259844220267
minute,silence,0.40877130222161934
minute,rise,0.01388018087630715
minute,minutes,0.4286246078507201
minute,the,0.01592171264401842
minute,observed,0.014371362661008275
minute,rose,0.01437136266100827
minute,house,0.020105174339936128
minute,then,0.013880180876307137
suggéré,agrees,0.05231830337546341
suggéré,evans,0.05231832381234321
suggéré,i,0.07927917544618437
suggéré,has,0.05231830337546342
suggéré,the,0.087682085174764
