fre,eng,prob
ont,brake,0.008555463216989445
ont,amendments,0.01550301799190959
ont,structural,0.007870668847888696
ont,to,0.016446672500381048
ont,funds,0.40445182150821785
ont,the,0.3941671903400558
ont,which,0.010600606323540289
ont,we,0.009948029452762325
ont,proposed,0.011601180886178824
ont,therefore,0.015616110821961755
ont,a,0.008623998012538305
ont,accept,0.010404172126498886
ont,helped,0.008555470193313305
ont,this,0.011710531783662393
ont,four,0.01159389198942658
ont,have,0.020120600301919124
ont,been,0.009771699755427304
ont,well,0.007141358075422884
ont,apply,0.008756654105321894
ont,process,0.00856086176659925
prochaine,coming,0.7698667284942609
prochaine,this,0.0208826440692573
prochaine,is,0.05909818217481983
prochaine,the,0.042707038951465076
prochaine,first,0.02267268132553923
prochaine,commandment,0.017861767949425962
prochaine,commissioner,0.02145223532188095
prochaine,period,0.022675697818829284
prochaine,for,0.02278302389451881
contre,now,0.07284273942865314
contre,speaking,0.08594613208361722
contre,against,0.08492057560446646
contre,shall,0.07289176776994659
contre,we,0.07668835313155695
contre,this,0.07893292067839916
contre,wurtz,0.07581285756224199
contre,request,0.08414118426807149
contre,hear,0.08413981388471908
contre,mr,0.28368365558832553
conséquences,do,0.04573900212712861
conséquences,inspire,0.29677205483611
conséquences,the,0.031988745229015854
conséquences,not,0.03675670945787962
conséquences,consequences,0.2967720547791708
conséquences,hope,0.29197143357069
enfin,and,0.017115079573064372
enfin,address,0.019207683998199398
enfin,should,0.021764502740966068
enfin,issue,0.018857308964610003
enfin,for,0.022059425382537617
enfin,the,0.0413518088370018
enfin,commission,0.020522497724818786
enfin,therefore,0.021425637143926316
enfin,once,0.7958291245627434
enfin,all,0.021866931072130155
quatre,amendments,0.030687825374935286
quatre,accept,0.7880699924323501
quatre,the,0.021545900931498947
quatre,four,0.023051771053745746
quatre,we,0.019725361949086098
quatre,proposed,0.02306649009914077
quatre,have,0.02251768920473119
quatre,therefore,0.030916805756808764
quatre,been,0.019370546390617423
quatre,which,0.02104761680708438
null,essential,0.0004136328242672187
null,competitiveness,0.0009355149740882582
null,carried,0.000780497834238254
null,focus,0.000428468282388828
null,vote,0.007330521565208099
null,gives,0.002127315635807154
null,make,0.00196684753562526
null,matched,0.0005006610204834439
null,member,0.0010782409530823648
null,poettering,0.004685189285835714
null,support,0.0012933159673956356
null,contribution,0.0015874833467219899
null,political,0.0010333004996267623
null,fuster,0.0009320283403901115
null,and,0.006049654808235349
null,address,0.0005694709751806172
null,correct,0.000573496694052196
null,actually,0.001156443844933104
null,these,0.0024698571652512634
null,least,0.0004370782180665783
null,gdp,0.0011599548862939182
null,us,0.000825163621100905
null,minimum,0.0005228215965670322
null,either,0.0024568676373150564
null,central,0.0009379292124012344
null,economic,0.0008028865545342599
null,nuisance,0.0010094610620508078
null,lot,0.001576905373627391
null,they,0.001612099928005424
null,thought,0.00129795488524401
null,hope,0.004226226824595555
null,but,0.001742008577155434
null,very,0.002760250639917185
null,mentioned,0.001429139743131931
null,case,0.005614037897952619
null,if,0.0015366637926089236
null,seem,0.001718874593794045
null,important,0.004729134255153466
null,so,0.0017491783788449156
null,at,0.003818812912173353
null,a,0.01927545914879839
null,excellent,0.0012855827699939848
null,tomorrow,0.0025501667853910885
null,commandment,0.0004996584747670435
null,period,0.0027710580300777258
null,because,0.00047252079901222876
null,conservative,0.0005060442057992202
null,business,0.0013984282073762537
null,structural,0.0024582197782691702
null,particular,0.0015300266719790077
null,the,0.13486404684614595
null,technical,0.0005461251845649222
null,only,0.0023496520627593145
null,does,0.0011735843336042097
null,party,0.0005064398859127877
null,room,0.0010108949525989188
null,endorse,0.0015265763729352256
null,commission,0.00226343362165511
null,projects,0.0005018852076553302
null,makes,0.0004974243422989068
null,against,0.001290178980645578
null,put,0.0010333004963900335
null,-,0.00198909910293608
null,monday,0.0005770861861782447
null,amended,0.0009342536714850511
null,have,0.00376003602421864
null,rules,0.00041801079146424323
null,accordance,0.0008984081933866486
null,not,0.012879047673158332
null,final,0.0010297590764073666
null,please,0.0009893344690324322
null,declared,0.0004954614379582698
null,hell,0.00099770149318831
null,discredited,0.0004841135782763587
null,about,0.0007482666385820416
null,refuse,0.0005112520803570833
null,mr,0.010776932310684459
null,helped,0.000670691324140196
null,thus,0.000862696973471886
null,are,0.004764371104153157
null,segni,0.0008733870903995072
null,relating,0.003395912232522819
null,personally,0.0006404213454572612
null,therefore,0.002210277327878986
null,road,0.0017384142839615147
null,thinking,0.0016834645707164504
null,hear,0.000648916927821227
null,wednesday,0.0072387776133872
null,all,0.004845125709452942
null,just,0.0018797666201135232
null,addition,0.0005805463220547934
null,deal,0.0005186088077695934
null,was,0.004830294959936945
null,once,0.0005772830380651805
null,will,0.003233810216349862
null,apply,0.0007595847728183677
null,provides,0.0008562994880309515
null,funding,0.0005466995090173317
null,future,0.0005467817394336983
null,seems,0.0008829291804637565
null,to,0.02725268274352921
null,madam,0.0034956232512473504
null,coming,0.0005709905388005827
null,suggest,0.0006942256374668554
null,in,0.0225165331559778
null,agriculture,0.0008562981309967834
null,raising,0.0005899974997634284
null,hänsch,0.0006970854177800172
null,forward,0.001033299712833837
null,most,0.0005797691188747803
null,supports,0.0006984648539167405
null,rapid,0.0009297378390707873
null,applause,0.002928634302401919
null,said,0.0006617040322240614
null,some,0.0009977044849971985
null,competitive,0.0021273156358071546
null,order,0.0036080665855259277
null,purely,0.0005973884846736192
null,relation,0.0006020636644330238
null,own,0.0004256483073875241
null,met,0.0007755814348360657
null,may,0.0005734966940521962
null,positions,0.0005734966940521962
null,already,0.002018444544122403
null,happen,0.005181509972129848
null,check,0.0012890910415864509
null,acceptable,0.0006234405997348888
null,tuesday,0.0006302620077991176
null,situation,0.0012491068425532909
null,regional,0.0015813283871559673
null,despite,0.0005116283143369741
null,house,0.0028794100812149954
null,like,0.0042666820685629695
null,good,0.0006551999953981092
null,goods,0.0028005452748042147
null,issue,0.0025407467240404474
null,presidency,0.0004989210617805249
null,marked,0.0006948491069229666
null,transparent,0.00048305022432748465
null,growth,0.0012310114833991971
null,ask,0.0009802401272751542
null,latter,0.0015336839930619214
null,request,0.003304750684246798
null,properly,0.0005734966940521963
null,however,0.002947786448707388
null,commissioner,0.001409099477079088
null,shows,0.0004373291741715642
null,has,0.006802441521018476
null,changes,0.0013257842362035621
null,nikitin,0.0010824195365480526
null,states,0.001084185871371695
null,been,0.005840379535031859
null,proper,0.0004206090435437851
null,result,0.00047687294128743047
null,directive,0.0015874838197789012
null,requesting,0.00045173751614465074
null,pse,0.00292863430240192
null,badly,0.002513637691615579
null,within,0.001182182525731071
null,essentially,0.000907861632173061
null,what,0.0044568171256124675
null,adopted,0.002180219473779344
null,look,0.0009490352022935974
null,too,0.0013492883516673015
null,accept,0.0014361541031612005
null,few,0.0017626042449276772
null,terms,0.0008346785106903375
null,urge,0.0028240336866744817
null,regions,0.0008028865545342599
null,process,0.0006734920242224332
null,want,0.001178258347153341
null,build,0.0006669184005507864
null,consultation,0.0005407338812131802
null,loose,0.0009977044715751664
null,would,0.005782068987679039
null,disparities,0.0006948499255910481
null,doing,0.0009079331707485074
null,municipalities,0.0011680004382167365
null,that,0.009064004965896258
null,employment,0.0006692139789620802
null,an,0.004851331964592557
null,efforts,0.0005232226618709266
null,thank,0.0031421434747144756
null,there,0.003442292620088329
null,explain,0.0016834617548963473
null,extremely,0.0014648331131588246
null,rise,0.000981953647760454
null,closed,0.017040507259156266
null,comments,0.0020652346838048205
null,broke,0.0012627371978580894
null,happening,0.001832672960855433
null,point,0.006177600758023053
null,date,0.0005796095767905189
null,shall,0.003243917312579979
null,mention,0.0009556772115233837
null,advisers,0.0008856533246412563
null,text,0.0011564438449331044
null,opposite,0.002661060471332876
null,find,0.0026610604713336807
null,pointed,0.0006601033090424299
null,my,0.006581131240007125
null,minutes,0.0017511072730670915
null,coup,0.0005430928146743184
null,takes,0.0005252169489393525
null,necessary,0.001069991427458774
null,first,0.00156037785404182
null,be,0.0036482251585259356
null,with,0.0020003451072825927
null,berenguer,0.001288999889940684
null,four,0.0006749032483705184
null,matter,0.008580447368420742
null,short,0.0011286823625423308
null,people,0.0006581821064090577
null,european,0.001086466903478779
null,it,0.008949804259345356
null,work,0.0010338789750504772
null,continuing,0.0009298416570966403
null,valuable,0.001086466903478779
null,him,0.001387425263370881
null,,0.006813633049856954
null,ppe-de,0.000465176970739901
null,concerns,0.0005049188794642559
null,consequences,0.0017107425269820454
null,nature,0.0005761182097090775
null,also,0.002012921188521217
null,feasible,0.0021165224620518738
null,interim,0.002127315635807156
null,union,0.0017527499857333908
null,session,0.005958872039297385
null,irresponsible,0.0004677943291389723
null,volatile,0.0007349609794361137
null,resumption,0.002564283264174367
null,call,0.0014472952691477145
null,by,0.0017214353821849002
null,silence,0.002069057712913991
null,well,0.001446457583942884
null,did,0.004040155325454345
null,you,0.00809987419373623
null,light,0.0007781114194970891
null,observed,0.0009328862814568157
null,group,0.004064870618834324
null,do,0.0064626205289618
null,its,0.0012561828253950076
null,commissions,0.0010864669034787791
null,suggested,0.0005478888897568428
null,uneven,0.0005116873081185245
null,report,0.00519634551994051
null,third,0.0009577944612954368
null,for,0.008309109464872053
null,transport,0.002734077069740603
null,military,0.0005006891531923042
null,governing,0.00040758811101572945
null,alexander,0.0013727787957934004
null,policies,0.0005049781468317905
null,president,0.005556896409432506
null,now,0.0030785463275141097
null,decisions,0.0006623253687392346
null,our,0.003482249635835907
null,done,0.0004782483636369165
null,asking,0.0009310824691939923
null,one,0.002162948155319432
null,evans,0.0012333598931758322
null,cohesion,0.00198909910293608
null,this,0.02890336285099764
null,out,0.0014606643390308646
null,agenda,0.0004663897625353985
null,importance,0.0012815828083391407
null,province,0.001021884624047609
null,remains,0.0004773347840083263
null,behind,0.0025344595466210867
null,guidelines,0.002689279268254708
null,alone,0.0006689389010602165
null,brake,0.0006706907853671132
null,come,0.0014440532085278374
null,am,0.0013464170127580018
null,reiterate,0.0006462609410651386
null,we,0.009761980807127127
null,enforcement,0.0005414330973226995
null,agrees,0.00046140303172230603
null,more,0.0006510585109362586
null,quite,0.001343869696274074
null,need,0.0006147528654490992
null,purpose,0.0010795442026326704
null,principle,0.0008984081933866486
null,his,0.0017501318476436
null,quotation,0.0011564438449331047
null,cox,0.0006961683439975191
null,as,0.0012363180652288218
null,persuades,0.0007921408613326952
null,growing,0.0009828734359887835
null,priority,0.0009355149740882591
null,solution,0.000870208285401204
null,taken,0.0004715619056631541
null,rejected,0.0016178306607405417
null,amendments,0.003615708320978167
null,re-establishes,0.001033300485515822
null,totally,0.0006404290062398016
null,quoted,0.0011564210780512169
null,presents,0.0010864669034787787
