french,fertility,prob
une,0,0.1383845282816691
une,2,0.12887566110401283
une,3,0.005500434970496521
une,1,0.7272393756438215
observe,0,0.839799199726506
observe,2,0.006411177752060106
observe,1,0.15378962252143397
cette,0,0.05408059294606978
cette,4,0.0003213936287068362
cette,2,0.46266063667314467
cette,3,0.0291775757186948
cette,1,0.4537598010333839
cela,0,0.9027282262716059
cela,2,0.002009366177676007
cela,1,0.0952624075507182
null,0,0.743225978871044
null,4,5.777610788530919e-5
null,2,0.08159520198979109
null,3,0.004956836316546027
null,1,0.17016420671473367
et,7,0.004424728300147903
et,5,0.018290750311781886
et,6,0.9772845213880703
toujours,0,0.9027827767302673
toujours,2,0.0020075110314503246
toujours,1,0.09520971223828244
relative,0,0.8871191090435936
relative,2,0.002466122799262829
relative,1,0.11041476815714346
période,0,0.9326213160572461
période,2,0.0009193268663728405
période,1,0.06645935707638113
minute,0,0.07236229172802565
minute,4,0.00046080308549964304
minute,2,0.27885167767288804
minute,3,0.0224875856514475
minute,1,0.6258376418621392
jours,0,0.9326229606516537
jours,2,0.0009192768522504236
jours,1,0.06645776249609589
suggéré,0,0.8631607104412778
suggéré,2,0.0031958220414281106
suggéré,1,0.13364346751729397
est,0,0.897330901839553
est,2,0.0021829756025143316
est,1,0.10048612255793261
sens,0,0.9338732675456302
sens,2,0.000929876358145725
sens,1,0.06519685609622425
suggérer,0,0.9338723820365366
suggérer,2,0.0009299031527291109
suggérer,1,0.06519771481073432
oui,7,0.003143988534830906
oui,9,0.002108387306562966
oui,8,0.9947469831873845
oui,6,6.409712214401825e-7
souhaité,0,0.932625768032091
souhaité,2,0.0009191914765454682
souhaité,1,0.0664550404913635
cours,0,0.9326223104022728
cours,2,0.0009192966271192195
cours,1,0.06645839297060788
session,0,0.5036902227668545
session,2,0.02911417082754189
session,3,0.0003637440000182523
session,1,0.46683186240558544
des,0,0.10037576175690402
des,2,0.08214811782505461
des,3,0.0015862862979493181
des,1,0.815889834120092
monsieur,0,0.0652090479613048
monsieur,4,0.00015233072046193414
monsieur,2,0.17212175537074698
monsieur,3,0.010487343731968095
monsieur,1,0.7520295222155181
merci,4,0.8369217411812807
merci,3,0.14302598692367874
merci,5,0.020052271895040528
il,7,0.004442041381941102
il,5,0.018308912935363988
il,6,0.977249045682695
qui,0,0.9040360401007937
qui,2,0.0021917060764888277
qui,1,0.09377225382271744
madame,4,0.36189929372730084
madame,2,0.13094718587063114
madame,3,0.4965707853533927
madame,5,0.010582735048675268
que,0,0.38209788826360314
que,2,0.054924331329559234
que,3,0.001055410303226988
que,1,0.5619223701036108
vous,0,0.6952010409331646
vous,2,0.016466282953488807
vous,3,0.00019451708913484199
vous,1,0.28813815902421175
motion,0,0.8297147660057455
motion,2,0.007921353222677079
motion,1,0.16236388077157748
silence,0,0.8530887325257606
silence,2,0.005599404799101308
silence,1,0.14131186267513807
voudrais,7,0.4613694903903379
voudrais,9,7.623843950626714e-5
voudrais,8,0.538442221678958
voudrais,6,0.00011204949119777474
procédure,0,0.8296585611079583
procédure,2,0.007926553426298425
procédure,1,0.16241488546574329
ce,0,0.9326245436669618
ce,2,0.0009192287108885488
ce,1,0.06645622762214969
quune,0,0.9338739530673509
quune,2,0.0009298556149657476
quune,1,0.06519619131768349
respect,0,0.9027878302701446
respect,2,0.0020072883943215037
respect,1,0.09520488133553372
être,0,0.902726794609488
être,2,0.002009428602108303
être,1,0.09526377678840366
sujet,0,0.9186617477780017
sujet,2,0.0015400349195483192
sujet,1,0.07979821730245007
à,0,0.3389397646508574
à,2,0.041126049174915344
à,3,0.0005252233916701542
à,1,0.6194089627825571
volontiers,0,0.8420205565448486
volontiers,2,0.0060498366078918205
volontiers,1,0.15192960684725954
m,0,0.8973100209915256
m,2,0.002183944167855236
m,1,0.10050603484061923
tout,0,0.06143401107024139
tout,4,0.00022577457781026977
tout,2,0.21603185748921042
tout,3,0.015060406797523547
tout,1,0.7072479500652145
conseil,0,0.9041050255503148
conseil,2,0.002188409313954034
conseil,1,0.09370656513573117
lassemblée,0,0.8972607396223776
lassemblée,2,0.0021825064585607435
lassemblée,1,0.1005567539190617
lever,0,0.8648171123262274
lever,2,0.004903325554101715
lever,1,0.13027956211967087
initiative,0,0.9338737835390845
initiative,2,0.0009298607447166426
initiative,1,0.06519635571619883
parlement,4,0.7815055602162938
parlement,3,0.19907605462348968
parlement,5,0.019418385160216593
avez,0,0.07078582115307509
avez,2,0.060389546501760094
avez,3,0.0007910544805799352
avez,1,0.8680335778645848
invite,4,0.5404443067807079
invite,3,0.44350961308525183
invite,5,0.016046080134040193
nous,0,0.9027844871174848
nous,2,0.002007435679235807
nous,1,0.09520807720327944
venez,0,0.9338727401527461
venez,2,0.0009298923165065652
venez,1,0.0651973675307474
fait,0,0.0921629349397338
fait,2,0.07023164779803043
fait,3,0.00118723655095547
fait,1,0.8364181807112803
principes,0,0.902786171433562
principes,2,0.0020073614755470835
principes,1,0.09520646709089085
présidente,0,0.8297950602765597
présidente,2,0.007913924326228202
présidente,1,0.16229101539721216
malgré,0,0.9027252117981129
malgré,2,0.0020094981922669465
malgré,1,0.09526529000961997
débat,0,0.93262475563822
débat,2,0.0009192096019700123
débat,1,0.06645603475980999
ceci,0,0.10006399983447553
ceci,2,0.08218837473772742
ceci,3,0.0015875815386234952
ceci,1,0.8161600438891736
serait,0,0.9338722009784455
serait,2,0.0009299086313573564
serait,1,0.06519789039019717
le,0,0.2427062226629189
le,2,0.07171645140558863
le,3,0.0017669105104798416
le,1,0.6838104154210126
debout,0,0.8393744439959995
debout,2,0.006408215078937779
debout,1,0.15421734092506273
daccord,0,0.8973268732244255
daccord,2,0.0021831624721302028
daccord,1,0.10048996430344437
je,0,0.24643465438322731
je,2,0.07286309400230036
je,3,0.00185479997673994
je,1,0.6788474516377324
dans,0,0.6135090844404898
dans,4,0.0002091708912796555
dans,2,0.2614129063792805
dans,3,0.017488929604544925
dans,1,0.1073799086844052
ferai,0,0.005198250282115033
ferai,4,0.0019637730695779986
ferai,2,0.7213689164259682
ferai,3,0.08328250227985373
ferai,1,0.18818655794248507
lirrecevabilité,0,0.8916183412578135
lirrecevabilité,2,0.002631489853979763
lirrecevabilité,1,0.10575016888820683
segni,0,0.8421576600875902
segni,2,0.006039276161845033
segni,1,0.15180306375056493
au,0,0.9186645413332075
au,2,0.00153989529488204
au,1,0.07979556337191054
larticle,0,0.9040598515465906
larticle,2,0.0021905681502634848
larticle,1,0.09374958030314597
si,7,0.004470582176247149
si,5,0.019081865407647926
si,6,0.9764475524161048
un,7,4.2446786551766845e-8
un,9,0.49759858553836656
un,0,0.4526785903438511
un,10,0.0011508458178316795
un,2,0.0010642097346617403
un,8,0.001250526196995224
