fre,eng,prob
une,madam,0.01939776707678181
une,decisions,0.008930144878328106
une,a,0.6968004622486611
une,and,0.012909761045250042
une,this,0.005805472028703262
une,silence,0.014074377161118746
une,minutes,0.014074377161118751
une,adopted,0.008930144878328123
une,have,0.009046046832105924
une,also,0.008930144878328109
une,been,0.009046046832105609
une,point,0.021640708014655546
une,the,0.012238481183124516
une,against,0.00580546978848951
une,tax,0.008930144878328123
une,observed,0.013700869893732285
une,of,0.033995488572006016
une,kind,0.008930144878328102
une,president,0.01873127046994264
une,rose,0.013700869893732277
une,on,0.019040229319554663
une,order,0.021640708014655542
une,house,0.013700870072604608
na,madam,0.09396385903052522
na,has,0.11026587673108931
na,met,0.09824709694306143
na,president,0.09239888351063677
na,not,0.09302313444493693
na,personal,0.09877413602281225
na,my,0.09345248229226581
na,request,0.11121055047971544
na,but,0.09840653980493679
na,been,0.11025744074002032
rejette,parliament,0.4226247527625984
rejette,the,0.05464430890365518
rejette,president,0.05595083833273587
rejette,request,0.04415534723840526
rejette,rejected,0.4226247527625984
sagit,of,0.0390716872844621
sagit,the,0.020199417496016902
sagit,is,0.02330603619680174
sagit,case,0.23079971933279095
sagit,it,0.2307997195001863
sagit,alexander,0.23079971933278987
sagit,nikitin,0.2250237008569874
contre,now,0.01876603192153968
contre,speaking,0.8192750711428249
contre,against,0.01888842498495796
contre,shall,0.019072867095066455
contre,we,0.019943916328116415
contre,this,0.021940850977840102
contre,wurtz,0.020961071765778477
contre,request,0.01991265534187769
contre,hear,0.018972604587297288
contre,mr,0.0222665058547143
observe,the,0.11507652721958599
observe,silence,0.12989910606335697
observe,rose,0.12665717130749116
observe,minutes,0.12989910606335686
observe,house,0.12665717277150154
observe,observed,0.12665717130749116
observe,and,0.1433190170424952
observe,a,0.1018347282247257
cette,now,0.01691783882545243
cette,speaking,0.016170347204004076
cette,we,0.017955861778333047
cette,request,0.0179283127072491
cette,for,0.02032042246309639
cette,please,0.02032042246309637
cette,this,0.028608552702075282
cette,silence,0.017853973505294468
cette,rise,0.020320422463096375
cette,minutes,0.017853973505294458
cette,wurtz,0.018852240646280726
cette,hear,0.7123606016588075
cette,against,0.017025698992708397
cette,mr,0.020002668090792316
cette,shall,0.017188240531335906
cette,then,0.02032042246309638
du,is,0.57343839036496
du,nikitin,0.022693875272132298
du,that,0.009137308814113993
du,this,0.009234832756045471
du,it,0.02269387519638168
du,alexander,0.022693875272132295
du,taken,0.009137308814113959
du,off,0.009137308814113954
du,the,0.058001511157841405
du,case,0.022693875272132295
du,pse,0.045312791043309396
du,requesting,0.009137308814113995
du,applause,0.045312791043309396
du,agenda,0.009137308814113947
du,group,0.036095743940838636
du,be,0.009232887833702635
du,of,0.023321598104866382
du,item,0.009137308814113978
du,from,0.04531279104330939
du,ppe-de,0.009137308814113995
elle,be,0.13839273477747138
elle,examined,0.13839273477741978
elle,i,0.008440849785967753
elle,light,0.13709715471989783
elle,it,0.13823114980118759
elle,hope,0.13839273477741978
elle,in,0.008428486069294614
elle,positive,0.1383927347774147
elle,will,0.1383927347774188
elle,a,0.01583868573652476
cela,mr,0.13946406820783777
cela,check,0.13969244823231036
cela,berenguer,0.13969244823231033
cela,this,0.13946406820783777
cela,shall,0.13946406820783783
cela,we,0.022838002447256287
cela,fuster,0.1396924482323103
cela,all,0.13969244823231036
null,we,0.0028422373761299866
null,agrees,0.0011243491228184032
null,that,0.0014070882864256153
null,risk,0.0011188121269768447
null,will,0.0011624874648500116
null,also,0.0016903728869342716
null,fact,0.0011188121269768438
null,against,0.001989848263013419
null,thank,0.008084257352230659
null,session,0.010720444280400072
null,future,0.0014259013413322644
null,of,0.07084081801007691
null,irresponsible,0.0009630457844636153
null,as,0.0018455647664416372
null,to,0.009152210749363529
null,positive,0.0011624874648500114
null,monday,0.000802626803370986
null,member,0.000963045784463613
null,madam,0.004027602876017167
null,resumption,0.006177883145603556
