fre,eng,prob
parlement,the,0.01864017310388004
parlement,silence,0.02413396349254225
parlement,rose,0.22908065424521937
parlement,minutes,0.024056848681905503
parlement,house,0.22907953689426946
parlement,observed,0.22908065424521923
parlement,and,0.22908065424521923
parlement,a,0.016847515091747655
une,madam,0.025243018412187332
une,a,0.7882861524052397
une,and,0.011046349215074146
une,silence,0.01016330998450587
une,minutes,0.010125724128994618
une,point,0.025243018412187346
une,the,0.007500504008988469
une,observed,0.011046349215074148
une,of,0.013486195442360795
une,president,0.02524301841218732
une,rose,0.011046349215074145
une,on,0.025243018412187332
une,order,0.025280674585208954
une,house,0.011046318150730131
sagit,of,0.19241650123811152
sagit,the,0.02406951015571211
sagit,is,0.19242356573705074
sagit,case,0.19244155774498337
sagit,it,0.018581001964628897
sagit,alexander,0.1924415577449833
sagit,nikitin,0.1876263054145472
observe,the,0.10024113825604587
observe,silence,0.12848283674620387
observe,rose,0.1381082113375025
observe,minutes,0.12808932700798098
observe,house,0.1381078541146754
observe,observed,0.13810821133750245
observe,and,0.1381082113375025
observe,a,0.0907542098625814
cette,please,0.15844921414151597
cette,this,0.08877845112313132
cette,silence,0.13899202205427874
cette,rise,0.15844921414151603
cette,minutes,0.13843267025652664
cette,then,0.1584492141415159
cette,for,0.15844921414151578
du,of,0.1616758098285871
du,the,0.10735656330501685
du,is,0.16167898830735797
du,case,0.16165273288613397
du,it,0.08409785646519209
du,alexander,0.16165273288613394
du,nikitin,0.16188531632157616
cela,done,0.06464865605823159
cela,relative,0.08282888326766459
cela,that,0.07594591013523143
cela,this,0.0799170982727578
cela,it,0.06492952434684797
cela,stability,0.08283365166814995
cela,the,0.06723806691395236
cela,says,0.0828288832675352
cela,principle,0.08282888326766451
cela,be,0.08282888326766444
cela,should,0.08282888326766444
cela,of,0.0675137929989793
cela,despite,0.08282888326766444
invite,please,0.029729377661744952
invite,this,0.8299991770445974
invite,silence,0.02560972086973071
invite,rise,0.029729377661744945
invite,minutes,0.025473591438695334
invite,then,0.029729377661744924
invite,for,0.02972937766174492
null,like,0.002843423694320328
null,accordance,0.00220715494610146
null,inadmissibility,0.004257350019088299
null,we,0.002207154946101458
null,nikitin,0.016285881760885378
null,would,0.002843423694320328
null,for,0.0052553685694225055
null,agrees,0.0037412896784017025
null,relative,0.002207505661722035
null,please,0.005255368569422508
null,that,0.003891661787189596
null,minutes,0.012387562080652104
null,alexander,0.011828848123409341
null,stability,0.003162255120963523
null,i,0.004489329838378543
null,about,0.0028434236943203294
null,case,0.011828848123409338
null,if,0.0037412896784016964
null,principle,0.0022075056617220337
null,concerning,0.0028434236943203303
null,be,0.002207505661722032
null,thank,0.00493852462883997
null,should,0.0022075056617220324
null,mr,0.008243454892037596
null,of,0.0222120251809533
null,with,0.00220715494610146
null,president,0.013765354765318845
null,order,0.021479145779065466
null,as,0.003741289678401708
null,segni,0.00493852462883997
null,always,0.002207154946101455
null,madam,0.013765354765318845
null,so,0.004938524628839972
null,done,0.001723206152603475
null,is,0.014042890211957095
null,principles,0.0022071549461014596
null,a,0.012979001574551226
null,and,0.008396579516590275
null,your,0.0028434236943203285
null,evans,0.00374128967840171
null,this,0.006709278889917943
null,silence,0.01790831891332069
null,advice,0.002843423694320329
null,rise,0.0052553685694225055
null,it,0.007009777302809686
null,have,0.0017127528469467676
null,in,0.0020802066453291155
null,point,0.013765354765318847
null,has,0.0037412896784017107
null,you,0.00493852462883997
null,the,0.5830064688171394
null,says,0.0022075056617172663
null,upheld,0.0031617017380255155
null,rule,0.00284342369432033
