french,fertility,prob
contre,0,0.9331983805668016
contre,2,0.0013360323886639676
contre,1,0.06546558704453441
observe,0,0.302541928721174
observe,2,0.06420335429769392
observe,3,0.0018343815513626835
observe,1,0.6314203354297694
lui,0,0.9117256637168142
lui,2,0.002323008849557522
lui,1,0.08595132743362832
null,0,0.6220111409454256
null,4,0.026538333092217647
null,7,4.882342547954509e-5
null,2,0.06374608537176137
null,3,0.03991114936946747
null,5,0.023164714429983507
null,6,0.0024195609053223738
null,1,0.22216019246034246
applaudissements,0,0.09212121212121212
applaudissements,4,0.01793939393939394
applaudissements,2,0.36848484848484847
applaudissements,3,0.14545454545454545
applaudissements,5,0.00048484848484848484
applaudissements,1,0.3755151515151515
et,0,0.6877085020242915
et,2,0.027206477732793524
et,3,0.0006882591093117409
et,1,0.28439676113360324
vote,0,0.7304886709667376
vote,2,0.021582075903063557
vote,3,0.0005409139110216074
vote,1,0.24738833921917716
y,0,0.32956578273375625
y,4,0.0007880531147799361
y,2,0.33373261357815515
y,3,0.03382717995192876
y,1,0.3020863706213799
beaucoup,0,0.7376093294460642
beaucoup,2,0.030432525260593476
beaucoup,3,0.0011981309157713966
beaucoup,1,0.230760014377571
esprit,0,0.9169938650306748
esprit,2,0.0020245398773006133
esprit,1,0.08098159509202454
des,0,0.3748759266992052
des,4,0.0007940691250864234
des,2,0.22652875420137866
des,3,0.02705311364087539
des,1,0.37074813633345427
il,0,0.3880560555786584
il,2,0.04728877618578177
il,3,0.0011031204349667852
il,1,0.5635520478005931
minimales,0,0.8328665599756134
minimales,2,0.01184080170705685
minimales,3,0.000261964639536656
minimales,1,0.15503067367779302
qui,0,0.48456079061751034
qui,2,0.04688536703787312
qui,3,0.0011838371411493666
qui,1,0.46737000520346716
poettering,0,0.6151315789473685
poettering,2,0.06907894736842106
poettering,3,0.004934210526315789
poettering,1,0.31085526315789475
semble,0,0.3648515009410789
semble,4,0.010016907519060834
semble,2,0.1776671877159962
semble,3,0.07539264788762348
semble,5,0.0003190097936006635
semble,1,0.3717527461426399
cas,0,0.5010982866727904
cas,2,0.06709533128319821
cas,3,0.002715763409081832
cas,1,0.42909061863492953
que,0,0.5084386156483561
que,2,0.04331238059674752
que,3,0.0011051578433203015
que,1,0.4471438459115761
vous,0,0.7176734551068804
vous,2,0.025563559016111206
vous,3,0.0007719606133476988
vous,1,0.25599102526366063
indonésie,0,0.5415961945031712
indonésie,2,0.04392177589852009
indonésie,3,0.0011627906976744186
indonésie,1,0.41331923890063427
point,0,0.6640669644247286
point,2,0.023345982580564258
point,3,0.0004999103696054495
point,1,0.31208714262510173
respect,0,0.8328665599756134
respect,2,0.01184080170705685
respect,3,0.000261964639536656
respect,1,0.15503067367779302
formule,0,0.9068491402686062
formule,2,0.002552078348805308
formule,1,0.09059878138258845
à,0,0.7784760807471099
à,2,0.017699351611881367
à,3,0.00045711963836757497
à,1,0.20336744800264114
normes,0,0.7742865035817711
normes,2,0.018961476909007773
normes,3,0.00047629934461210184
normes,1,0.20627572016460904
est-ce,0,0.9232558139534883
est-ce,2,0.0017441860465116279
est-ce,1,0.075
assurer,0,0.34582190214906267
assurer,2,0.04986854138088706
assurer,3,0.001043095564700503
assurer,1,0.6032664609053497
lassemblée,0,0.9362423447069116
