fre,eng,prob
consultation,true,0.0850335123717516
consultation,come,0.08503350844084435
consultation,consultation,0.0850335123717516
consultation,is,5.388048958622152e-15
consultation,at,0.08503351237175157
consultation,a,0.0839253756578326
consultation,parliament,0.0850252219941181
consultation,that,0.0002021968015417611
consultation,it,0.05485519431538488
consultation,has,0.01069040778969828
consultation,about,0.0850335123717516
consultation,date,0.0850335123717516
consultation,with,0.08503351232939413
consultation,late,0.08503350844084435
consultation,only,0.08503351237157795
ont,brake,0.00210736524422861
ont,which,0.0034410339252795787
ont,we,3.244406157828948e-14
ont,therefore,0.0034410339252795804
ont,a,0.0021072613178283236
ont,this,2.1819641747220498e-5
ont,have,0.9634590772580067
ont,been,3.5390237469848917e-6
ont,well,0.002107365244228612
ont,apply,0.00210736524422861
ont,amendments,0.003440987759004219
ont,structural,0.0006301987667822747
ont,the,0.001092579409439593
ont,proposed,0.0034410339252795787
ont,accept,0.0034410339252795787
ont,helped,0.00210736524422861
ont,four,0.0034410339252795787
ont,to,0.0008723422090893469
ont,funds,0.0006301987667822747
ont,process,0.00210736524422861
prochaine,coming,0.20359839842507846
prochaine,this,8.467651599975789e-7
prochaine,is,0.10270181951638749
prochaine,the,4.541999729219189e-16
prochaine,first,0.20359695950103238
prochaine,commandment,0.20359839842507846
prochaine,commissioner,0.07084327615394857
prochaine,period,0.20359839842507846
prochaine,for,0.012061902788235594
contre,now,0.1514611014651347
contre,speaking,0.1514611014651965
contre,against,0.1513968097235519
contre,shall,0.149624476469046
contre,we,9.852507931675448e-5
contre,this,5.0639535855656e-9
contre,wurtz,0.1514611014651965
contre,request,0.09250410788021325
contre,hear,0.1514611014651965
contre,mr,0.0005316699231943424
observe,the,2.450842877828572e-12
observe,silence,3.97688267902653e-6
observe,rose,0.3004711733637211
observe,minutes,3.97688267902653e-6
observe,house,0.09857753802203181
observe,observed,0.3004711733637211
observe,and,0.3004711704936024
observe,a,9.909891146744913e-7
conséquences,do,1.5005382695006415e-5
conséquences,inspire,0.33332827975634133
conséquences,the,9.206102618101181e-9
conséquences,not,1.4614217848461018e-7
conséquences,consequences,0.33332827975634133
conséquences,hope,0.33332827975634133
quatre,amendments,0.1666362393635089
quatre,accept,0.16663847505135487
quatre,the,1.2564213134657709e-9
quatre,four,0.16663847505135487
quatre,we,1.5711640929082521e-12
quatre,proposed,0.16663847505135487
quatre,have,3.0709942600672624e-10
quatre,therefore,0.16663847505135487
quatre,been,0.00017138381462489615
quatre,which,0.16663847505135487
enfin,address,0.13127171883388578
enfin,and,0.13127171883388555
enfin,should,0.13127171883388578
enfin,issue,0.13127171883370267
enfin,for,0.07693414633100468
enfin,the,3.7199935885608545e-7
enfin,commission,0.004163449832619729
enfin,therefore,0.1312717188338858
enfin,once,0.13127171883388578
enfin,all,0.13127171883388536
midi,tomorrow,0.07198763673412792
midi,place,0.07198593407499755
midi,the,7.76781458794294e-12
midi,vote,3.066610891963833e-5
midi,at,0.07198721148684104
midi,take,0.07198763673412792
midi,will,0.07198749298535269
midi,,0.5680457851337375
midi,pm,0.07198763673412792
null,essential,1.5351144182146814e-39
null,process,4.884386362636645e-37
null,competitiveness,2.5294349081526926e-39
null,carried,5.5958539625000225e-30
null,want,2.0649286326367766e-30
null,build,4.295897253121074e-37
null,consultation,2.432280022221342e-34
null,loose,4.1254022374274844e-38
null,would,1.2494731007723057e-16
null,disparities,5.245772325947258e-37
null,doing,7.497710370456438e-34
null,municipalities,4.1254022374274844e-38
null,that,2.52811446602891e-10
null,employment,1.9947843610914985e-37
null,focus,1.5351144182146814e-39
null,vote,7.15059076147126e-15
null,gives,5.531141750794107e-37
null,an,2.131777449296534e-24
null,make,5.7782048578960635e-28
null,efforts,1.50162734091901e-36
null,thank,1.5962342507473478e-29
null,matched,5.9215158352169225e-36
null,member,8.192120126909877e-33
null,poettering,4.057217611842209e-37
null,support,2.284643840109808e-33
null,there,2.666797631910715e-20
null,contribution,5.086405530558996e-36
null,political,4.833392513109318e-36
null,explain,1.715511133248627e-33
null,fuster,2.825732523057963e-37
null,and,4.1215927182733684e-16
null,address,6.615223399481611e-39
null,correct,5.892438883944277e-35
null,extremely,2.3436237382126786e-25
null,actually,7.382926264830095e-38
null,these,2.5554428160882646e-28
null,rise,1.2330057029097293e-36
null,closed,4.026169581646787e-28
null,least,7.836560657402452e-35
null,us,7.417633637926789e-32
null,comments,5.7782048578960635e-28
null,gdp,5.792513615303227e-35
null,broke,4.1254022374274844e-38
null,happening,2.1894663907146724e-37
null,point,5.572722331207732e-19
null,either,1.3363981167405528e-43
null,minimum,3.2480090579855315e-35
null,central,7.41890631039565e-38
null,date,2.432280022221342e-34
null,economic,2.801720800102299e-40
null,nuisance,7.497710370456438e-34
null,shall,3.0026795228345005e-22
null,lot,9.67289200985717e-35
null,mention,3.943958377619252e-35
null,advisers,1.093725868898518e-37
null,text,7.382926264830095e-38
null,opposite,3.1162946320619335e-36
null,they,4.052658786407074e-27
null,thought,2.69324133925775e-33
null,find,3.1162946320619335e-36
null,pointed,3.5565101645771627e-37
null,my,3.551046179836969e-17
null,hope,4.818420230982333e-25
null,but,3.224527253172381e-28
null,very,1.6010579778784843e-22
null,minutes,1.544785295452913e-32
null,coup,2.087542596840341e-36
null,mentioned,2.5746596344029084e-31
null,case,3.3377125416147414e-29
null,if,2.292695591162864e-28
null,necessary,3.057053946627893e-28
null,takes,4.4349384424015736e-35
null,first,4.272342329944048e-31
null,be,6.987644304511076e-18
null,with,8.901746182937217e-23
null,seem,1.8186884228334798e-36
null,berenguer,2.825732523057963e-37
null,four,7.975522621925876e-37
null,matter,1.0223523780437284e-19
null,important,2.131777449296534e-24
null,so,1.826193392118916e-29
null,short,8.200196312150561e-34
null,at,8.430665191771824e-18
null,people,7.673763620708185e-38
null,a,5.615236904799027e-6
null,excellent,7.608261412984205e-34
null,tomorrow,1.320049680343043e-24
null,european,2.1260355015597453e-37
null,commandment,1.5161918544961338e-38
null,period,6.836036019308728e-30
null,because,1.6186676200253594e-36
null,it,5.919026462511093e-9
null,conservative,1.6186676200253594e-36
null,business,2.4456631755306907e-29
null,work,7.356440956426242e-29
null,structural,1.4468389649612853e-29
null,particular,6.435238428607608e-36
null,valuable,2.1260355015597453e-37
null,continuing,7.41890631039565e-38
null,the,0.6675485551494154
null,technical,1.1826528489154292e-39
null,only,4.391414539357687e-23
null,him,7.608261412984205e-34
null,does,1.8186884228334798e-36
null,,8.772924426651901e-18
null,ppe-de,6.688037085105994e-34
null,party,1.6186676200253594e-36
null,concerns,3.2480090579855315e-35
null,room,4.721073591315995e-34
null,endorse,1.9592597722250346e-33
null,commission,4.9724780791397825e-24
null,consequences,7.887873187396263e-38
null,projects,5.9215158352169225e-36
null,nature,1.1826528489154292e-39
null,makes,2.6243514749725005e-37
null,also,1.2439235156870592e-24
null,feasible,1.8186884228334798e-36
null,against,5.187785230465302e-29
null,interim,5.531141750794107e-37
null,union,6.343995569942611e-31
null,session,2.2335393167383215e-40
null,put,4.833392513109318e-36
null,-,1.137244381241875e-36
null,irresponsible,6.887264593122036e-38
null,monday,5.160661902078736e-37
null,volatile,7.673763620708185e-38
null,resumption,2.2335393167383215e-40
null,amended,8.476526123301306e-37
null,call,1.3363981167405528e-43
null,by,5.043161302996466e-38
null,silence,1.544785295452913e-32
null,have,1.3683637678844641e-18
null,well,4.30055283805368e-25
null,did,3.124306859149828e-33
null,you,1.2658132876801174e-20
null,light,7.344388599455705e-39
null,observed,2.4015553192872986e-35
null,group,6.261349750293352e-28
null,do,1.067988955640452e-17
null,its,4.833392513109318e-36
null,commissions,2.1260355015597453e-37
null,suggested,1.1224930709235463e-37
null,uneven,1.50162734091901e-36
null,rules,2.6243514749725005e-37
null,accordance,3.1843421675700754e-35
null,report,1.3535137936083342e-20
null,not,1.274492181506396e-15
null,third,4.289780365652169e-40
null,final,3.943958377619252e-35
null,for,4.5112953372746015e-12
null,transport,5.11318939391965e-27
null,military,2.087542596840341e-36
null,please,1.2330057029097293e-36
null,governing,2.6243514749725005e-37
null,alexander,6.40731889902635e-38
null,declared,3.145811852893516e-36
null,hell,4.1254022374274844e-38
null,discredited,1.6186676200253594e-36
null,about,2.432280022221342e-34
null,refuse,6.887264593122036e-38
null,mr,1.0978192448023616e-17
null,policies,1.6186676200253594e-36
null,helped,4.884386362636645e-37
null,thus,8.476526123301306e-37
null,president,7.032903702756303e-21
null,are,6.333331948077367e-16
null,segni,1.241117519876261e-35
null,now,8.973182206998204e-27
null,decisions,1.206076962307125e-35
null,relating,8.042042572290749e-28
null,our,1.4570121643456242e-23
null,done,1.4428521553193128e-37
null,asking,9.888070946792839e-34
null,personally,7.836560657402452e-35
null,one,1.290905419638703e-26
null,therefore,1.7903201286853587e-24
null,road,5.043161302996466e-38
null,thinking,1.715511133248627e-33
null,evans,6.846578316025795e-32
null,cohesion,1.137244381241875e-36
null,this,0.006600685546992784
null,out,3.920075122503235e-25
null,hear,3.338110720003224e-38
null,agenda,6.688037085105994e-34
null,importance,6.435238428607608e-36
null,wednesday,1.7598462507662933e-34
null,all,4.6559084604844396e-17
null,province,4.1254022374274844e-38
null,remains,1.4428521553193128e-37
null,behind,5.390090205240294e-32
null,guidelines,4.618591231981786e-25
null,alone,4.295897253121074e-37
null,just,7.2527625112712e-26
null,addition,3.5565101645771627e-37
null,come,2.788263021701801e-25
null,brake,4.884386362636645e-37
null,deal,4.5163360816734334e-36
null,am,1.6995514457297453e-25
null,we,2.5205004612000598e-14
