fre,eng,prob
observe,the,0.10628255594100579
observe,silence,0.14055817433733347
observe,rose,0.12570867647081568
observe,minutes,0.14602513356112412
observe,house,0.12307172978652463
observe,observed,0.12306163136768922
observe,and,0.12306163136768918
observe,a,0.11223046716782144
cette,part-session,0.0037373715188671027
cette,course,0.003399902077471061
cette,a,0.003426176155143538
cette,subject,0.003399902077471058
cette,for,0.009842450072331348
cette,please,0.016203546281063668
cette,days,0.0033999017686034377
cette,during,0.0033999017686034273
cette,this,0.875241217811258
cette,minutes,0.008846503665298927
cette,silence,0.010124477526105497
cette,rise,0.009842450072331357
cette,have,0.0039226104096533165
cette,requested,0.0033999020774710463
cette,in,0.003923387278781348
cette,you,0.003277097527651205
cette,the,0.0076001536067991735
cette,next,0.0033999020774710593
cette,debate,0.0033999020774710532
cette,of,0.003737600740584343
cette,few,0.003399901768603448
cette,on,0.003233291568602505
cette,then,0.009842450072331354
null,inadmissibility,0.002636686417733077
null,we,0.001531820572285079
null,course,0.0026566132396601116
null,would,0.003769358515434017
null,agrees,0.0037840081119614247
null,relative,0.0015497462660802152
null,days,0.0026566130030925357
null,during,0.002656613003092533
null,that,0.0045511462037020264
null,an,0.0007223606013005272
null,debate,0.002656613239660114
null,feel,0.0007223606814688639
null,principle,0.0015497462660802154
null,thank,0.0035031234019006407
null,of,0.015951382998803585
null,as,0.003784022538638467
null,madam,0.009412638710259498
null,part-session,0.002916803434749454
null,yes,0.0007223605972920574
null,is,0.001531820572285077
null,and,0.0039253261064095026
null,silence,0.009057908909488302
null,rise,0.0034629755335169906
null,have,0.006410659201153191
null,requested,0.002656613239660118
null,in,0.005554141071743791
null,point,0.010215680091329239
null,has,0.0037840225386384704
null,you,0.008007634115584222
null,says,0.0015497462660802163
null,observed,0.0039253261064095026
null,do,0.009285948769419803
null,shall,0.00933088350654412
null,on,0.01102873593476493
null,suggested,0.005614465653411762
null,then,0.0034629755335169924
null,gladly,0.003640496969615997
null,initiative,0.0007223606013005273
null,accordance,0.0015318205722850771
null,subject,0.0026566132396601133
null,for,0.0034629755335169933
null,please,0.0034949531971727203
null,entirely,0.0007223606814688636
null,minutes,0.00865867116615654
null,stability,0.0016056685049037182
null,i,0.009383452113450657
null,about,0.002597817609818249
null,if,0.003784006907857891
null,concerning,0.002597817609818245
null,be,0.003398747298472748
null,should,0.0015497462660802165
null,mr,0.008881184023268977
null,with,0.0022491612906664726
null,president,0.00950183339935481
null,order,0.010446764179335266
null,segni,0.0035033819584069734
null,always,0.001531820572285079
null,appropriate,0.0007400659026642701
null,so,0.0035033819584069713
null,done,0.0022632935670088353
null,principles,0.0015318205722850786
null,a,0.014413102104881365
null,your,0.002597817609818249
null,evans,0.00577796926932466
null,this,0.012347556971441694
null,advice,0.0025978176098182494
null,it,0.0023258112311236815
null,the,0.6677048968453528
null,next,0.0026566132396601116
null,upheld,0.0015881147659013465
null,rule,0.0025978176098182468
null,all,0.002242156812973663
null,few,0.002656613003092541
null,rose,0.004033471736595985
null,despite,0.0015497462660802159
null,house,0.007771041693078704
null,,0.002597817609818246
null,type,0.000722360681468864
null,like,0.002597817609818249
null,just,0.0007223606814688638
et,accordance,0.14581760083888876
et,is,0.14581760083888826
et,we,0.14581760083888853
et,principles,0.1458176008388886
et,this,0.010036139184025055
et,that,0.00873126081913198
et,have,0.0763726183135128
et,in,0.009604741054064487
et,the,0.008762508056881977
et,upheld,0.1401780756738148
et,with,0.008627007895522776
et,all,0.008599644808595446
et,always,0.14581760083888853
toujours,accordance,0.060215591392618714
toujours,is,0.06021559139261871
toujours,we,0.06021559139261873
toujours,principles,0.06021559139261872
toujours,this,0.10185520852642062
toujours,that,0.08902657728536485
toujours,have,0.08364371141145852
toujours,in,0.09757050391470865
toujours,the,0.08921321762427803
toujours,upheld,0.062089350462628506
toujours,with,0.08789777379277482
toujours,all,0.08762570001926076
toujours,always,0.06021559139261873
jours,part-session,0.05567449431777885
jours,course,0.040189674619053116
jours,a,0.041123617783206876
jours,subject,0.040189674619053095
jours,this,0.1298021494157068
jours,days,0.04018967103512212
jours,during,0.040189671035122096
jours,have,0.06862141297222002
jours,requested,0.040189674619053074
jours,in,0.06863359110696582
jours,you,0.05814558486168276
jours,the,0.13341989965934947
